from_city,to_city,start_lat,start_lng,end_lat,end_lng,mode,cost,time,distance,route_id,intermediate_stops,carbon_emissions,line_color,line_thickness,normalized_cost,normalized_time,normalized_distance
Washington,Bronx,38.9047,-77.0163,40.8501,-73.8662,road,136,41621,566.69,2381,4,141.6725,gray,1.36,0.272,0.9635829050331064,0.30410144406463147
Washington,Bronx,38.9047,-77.0163,40.8501,-73.8662,rail,30,19549,1153.89,2382,1,57.694500000000005,blue,0.3,0.06,0.45258600731583093,0.6192091183746626
Washington,Virginia Beach,38.9047,-77.0163,36.7335,-76.0435,flight,188,22311,1546.59,2383,0,185.59079999999997,green,1.88,0.376,0.5165300736213363,0.8299427418446034
Washington,Virginia Beach,38.9047,-77.0163,36.7335,-76.0435,road,151,24760,138.57,2384,1,34.6425,gray,1.51,0.302,0.5732277631152475,0.07436047416406849
Washington,Virginia Beach,38.9047,-77.0163,36.7335,-76.0435,rail,51,26647,1138.97,2385,5,56.9485,blue,0.51,0.102,0.6169143862573505,0.6112026359143328
Washington,Charlotte,38.9047,-77.0163,35.2083,-80.8303,flight,489,32188,1749.78,2386,0,209.97359999999998,green,4.89,0.978,0.7451960920498217,0.9389800857530762
Washington,Charlotte,38.9047,-77.0163,35.2083,-80.8303,road,65,21013,162.18,2387,1,40.545,gray,0.65,0.13,0.4864796036486549,0.08703024969278075
Washington,Charlotte,38.9047,-77.0163,35.2083,-80.8303,rail,38,25678,518.22,2388,5,25.911,blue,0.38,0.076,0.5944807149141085,0.27809110861877445
Washington,Milwaukee,38.9047,-77.0163,43.0642,-87.9675,flight,241,9612,943.24,2389,0,113.1888,green,2.41,0.482,0.22253090707042644,0.5061685332360248
Washington,Milwaukee,38.9047,-77.0163,43.0642,-87.9675,road,128,22379,834.5,2390,4,208.625,gray,1.28,0.256,0.5181043663471778,0.44781565771750853
Washington,Milwaukee,38.9047,-77.0163,43.0642,-87.9675,rail,30,22926,412.59,2391,3,20.6295,blue,0.3,0.06,0.5307681622447562,0.22140714465867806
Washington,Providence,38.9047,-77.0163,41.823,-71.4187,flight,204,12853,644.36,2392,0,77.3232,green,2.04,0.408,0.29756447654766865,0.3457813028242706
Washington,Providence,38.9047,-77.0163,41.823,-71.4187,road,102,14511,450.49,2393,1,112.6225,gray,1.02,0.204,0.33594943742186417,0.2417453273159502
Washington,Providence,38.9047,-77.0163,41.823,-71.4187,rail,59,22818,656.79,2394,3,32.8395,blue,0.59,0.118,0.528267814974302,0.35245158278284294
Washington,Jacksonville,38.9047,-77.0163,30.3322,-81.6749,flight,245,9408,1129.03,2395,0,135.4836,green,2.45,0.49,0.2178080288929018,0.6058685584575179
Washington,Jacksonville,38.9047,-77.0163,30.3322,-81.6749,road,100,35365,528.79,2396,2,132.1975,gray,1.0,0.2,0.8187479742556837,0.2837632614073593
Washington,Jacksonville,38.9047,-77.0163,30.3322,-81.6749,rail,61,13052,1015.32,2397,4,50.766000000000005,blue,0.61,0.122,0.30217159790711673,0.5448486442105941
Washington,Nashville,38.9047,-77.0163,36.1715,-86.7842,flight,292,14432,1158.24,2398,0,138.9888,green,2.92,0.584,0.33412047969625414,0.6215434480464076
Washington,Nashville,38.9047,-77.0163,36.1715,-86.7842,road,84,35412,527.54,2399,3,131.885,gray,0.8400000000000001,0.168,0.8198360883456035,0.2830924770189268
Washington,Nashville,38.9047,-77.0163,36.1715,-86.7842,rail,75,13469,510.77,2400,4,25.5385,blue,0.75,0.15,0.31182571653470387,0.274093233663717
Washington,Salt Lake City,38.9047,-77.0163,40.7776,-111.9311,flight,103,11633,1229.07,2401,0,147.48839999999998,green,1.03,0.206,0.269319812936982,0.6595527746325442
Washington,Salt Lake City,38.9047,-77.0163,40.7776,-111.9311,road,190,14809,808.4,2402,5,202.1,gray,1.9,0.38,0.3428485437792286,0.4338096796870388
Washington,Salt Lake City,38.9047,-77.0163,40.7776,-111.9311,rail,35,11441,1229.69,2403,1,61.484500000000004,blue,0.35000000000000003,0.07,0.26487475112284115,0.6598854836892069
Washington,Raleigh,38.9047,-77.0163,35.8324,-78.6429,flight,257,9034,617.64,2404,0,74.1168,green,2.5700000000000003,0.514,0.20914941890077327,0.33144261573713835
Washington,Raleigh,38.9047,-77.0163,35.8324,-78.6429,road,159,40772,624.48,2405,3,156.12,gray,1.59,0.318,0.9439273973237023,0.3351131479106408
Washington,Raleigh,38.9047,-77.0163,35.8324,-78.6429,rail,71,16430,855.63,2406,4,42.7815,blue,0.71,0.142,0.38037690419965736,0.4591545970195708
Washington,Richmond,38.9047,-77.0163,37.5295,-77.4756,flight,262,15874,350.45,2407,0,42.053999999999995,green,2.62,0.524,0.36750474602954114,0.18806111114092375
Washington,Richmond,38.9047,-77.0163,37.5295,-77.4756,road,127,20575,922.74,2408,5,230.685,gray,1.27,0.254,0.4763393063851461,0.4951676692657326
Washington,Richmond,38.9047,-77.0163,37.5295,-77.4756,rail,55,27013,241.71,2409,1,12.085500000000001,blue,0.55,0.11,0.6253877853405566,0.1297082356224074
Washington,Memphis,38.9047,-77.0163,35.1087,-89.9663,flight,294,10041,203.81,2410,0,24.4572,green,2.94,0.588,0.23246284206139742,0.10937005296513531
Washington,Memphis,38.9047,-77.0163,35.1087,-89.9663,road,186,40960,195.73,2411,1,48.9325,gray,1.8599999999999999,0.372,0.948279853683382,0.1050341026783079
Washington,Memphis,38.9047,-77.0163,35.1087,-89.9663,rail,43,21568,157.21,2412,4,7.860500000000001,blue,0.42999999999999994,0.086,0.4993286104551558,0.0843632109643733
Washington,Oklahoma City,38.9047,-77.0163,35.4676,-97.5136,flight,189,14752,265.33,2413,0,31.839599999999997,green,1.8900000000000001,0.378,0.34152891605315555,0.14238337742622711
Washington,Oklahoma City,38.9047,-77.0163,35.4676,-97.5136,road,96,40483,814.0,2414,2,203.5,gray,0.96,0.192,0.9372366532388757,0.43681479374721627
Washington,Oklahoma City,38.9047,-77.0163,35.4676,-97.5136,rail,47,16328,635.66,2415,4,31.783,blue,0.47,0.094,0.378015465110895,0.3411126434807807
Washington,Hartford,38.9047,-77.0163,41.7661,-72.6834,flight,292,16205,437.45,2416,0,52.494,green,2.92,0.584,0.37516784738621106,0.23474770457582278
Washington,Hartford,38.9047,-77.0163,41.7661,-72.6834,road,95,28392,293.91,2417,1,73.4775,gray,0.95,0.19,0.6573135157660787,0.15772019168334686
Washington,Hartford,38.9047,-77.0163,41.7661,-72.6834,rail,89,24300,790.38,2418,5,39.519000000000005,blue,0.8899999999999999,0.178,0.5625781358522017,0.42413965194339653
Washington,Louisville,38.9047,-77.0163,38.1663,-85.6485,flight,149,13140,927.09,2419,0,111.2508,green,1.49,0.298,0.3042089179052646,0.49750199893747754
Washington,Louisville,38.9047,-77.0163,38.1663,-85.6485,road,167,34079,881.1,2420,5,220.275,gray,1.6700000000000002,0.334,0.7889753206463861,0.47282249971827056
Washington,Louisville,38.9047,-77.0163,38.1663,-85.6485,rail,62,25539,699.66,2421,3,34.983,blue,0.62,0.124,0.5912626753715794,0.3754568041685225
Washington,Buffalo,38.9047,-77.0163,42.9018,-78.8487,flight,150,8244,633.18,2422,0,75.98159999999999,green,1.5,0.3,0.19085984164467287,0.33978180725413065
Washington,Buffalo,38.9047,-77.0163,42.9018,-78.8487,road,197,33946,148.51,2423,5,37.1275,gray,1.9700000000000002,0.394,0.7858961892855489,0.07969455162088339
Washington,Buffalo,38.9047,-77.0163,42.9018,-78.8487,rail,97,27253,950.08,2424,5,47.504000000000005,blue,0.97,0.194,0.6309441126082326,0.5098390654095273
Washington,New Orleans,38.9047,-77.0163,30.0687,-89.9288,flight,300,12411,1250.82,2425,0,150.0984,green,3.0,0.6,0.2873315738296986,0.671224422991269
Washington,New Orleans,38.9047,-77.0163,30.0687,-89.9288,road,128,19364,661.14,2426,2,165.285,gray,1.28,0.256,0.44830300504699727,0.3547859124545879
Washington,New Orleans,38.9047,-77.0163,30.0687,-89.9288,rail,96,18142,43.5,2427,2,2.1750000000000003,blue,0.96,0.192,0.42001203870907994,0.023343296717449516
Washington,Fort Worth,38.9047,-77.0163,32.7817,-97.3474,flight,202,15311,681.64,2428,0,81.79679999999999,green,2.02,0.404,0.3544705283141177,0.36578677642488017
Washington,Fort Worth,38.9047,-77.0163,32.7817,-97.3474,road,180,41095,267.81,2429,5,66.9525,gray,1.7999999999999998,0.36,0.9514052877714497,0.14371421365287712
Washington,Fort Worth,38.9047,-77.0163,32.7817,-97.3474,rail,81,14722,611.43,2430,5,30.5715,blue,0.81,0.162,0.340834375144696,0.3281101588954059
Washington,Bridgeport,38.9047,-77.0163,41.1918,-73.1954,flight,158,12448,277.13,2431,0,33.2556,green,1.58,0.316,0.28818817428346527,0.14871558205302954
Washington,Bridgeport,38.9047,-77.0163,41.1918,-73.1954,road,67,29099,241.71,2432,2,60.4275,gray,0.67,0.134,0.6736815298421077,0.1297082356224074
Washington,Bridgeport,38.9047,-77.0163,41.1918,-73.1954,rail,68,23215,1141.46,2433,4,57.07300000000001,blue,0.68,0.136,0.5374589063295828,0.6125388384160902
Washington,Tucson,38.9047,-77.0163,32.1541,-110.8787,flight,493,35665,1861.01,2434,0,223.3212,green,4.93,0.986,0.8256933833402788,0.99866916377335
Washington,Tucson,38.9047,-77.0163,32.1541,-110.8787,road,130,39033,398.92,2435,3,99.73,gray,1.3,0.26,0.9036671759966662,0.21407144658678073
Washington,Tucson,38.9047,-77.0163,32.1541,-110.8787,rail,60,15764,397.06,2436,2,19.853,blue,0.6,0.12,0.36495809603185625,0.21307331941679322
Washington,El Paso,38.9047,-77.0163,31.8476,-106.43,flight,183,17575,925.84,2437,0,111.1008,green,1.83,0.366,0.40688521553919527,0.4968312145490451
Washington,El Paso,38.9047,-77.0163,31.8476,-106.43,road,125,34168,825.8,2438,3,206.45,gray,1.25,0.25,0.7910357920081493,0.4431469983740186
Washington,El Paso,38.9047,-77.0163,31.8476,-106.43,rail,56,13105,1001.03,2439,3,50.051500000000004,blue,0.56,0.112,0.30339862017872854,0.5371802370820342
Washington,Omaha,38.9047,-77.0163,41.2627,-96.0529,flight,121,10816,943.24,2440,0,113.1888,green,1.21,0.242,0.25040514886326803,0.5061685332360248
Washington,Omaha,38.9047,-77.0163,41.2627,-96.0529,road,197,19973,521.95,2441,2,130.4875,gray,1.9700000000000002,0.394,0.4624021854887253,0.2800927292338569
Washington,Omaha,38.9047,-77.0163,41.2627,-96.0529,rail,100,15076,466.65,2442,5,23.3325,blue,1.0,0.2,0.34902995786451824,0.25041722788960497
Washington,McAllen,38.9047,-77.0163,26.2252,-98.2467,flight,403,27829,1539.14,2443,0,184.6968,green,4.03,0.806,0.6442792980506552,0.825944866889546
Washington,McAllen,38.9047,-77.0163,26.2252,-98.2467,road,56,39979,147.89,2444,4,36.9725,gray,0.56,0.112,0.9255683659767561,0.0793618425642209
Washington,McAllen,38.9047,-77.0163,26.2252,-98.2467,rail,81,11344,864.95,2445,5,43.2475,blue,0.81,0.162,0.26262906885215537,0.4641559654197232
Washington,Birmingham,38.9047,-77.0163,33.5279,-86.7971,flight,219,10581,306.96,2446,0,36.83519999999999,green,2.19,0.438,0.24496457841366856,0.1647231806985817
Washington,Birmingham,38.9047,-77.0163,33.5279,-86.7971,road,177,33204,394.57,2447,5,98.6425,gray,1.77,0.354,0.7687178774829837,0.21173711691503577
Washington,Birmingham,38.9047,-77.0163,33.5279,-86.7971,rail,31,21517,1112.88,2448,4,55.644000000000005,blue,0.31,0.062,0.49814789091077466,0.5972020241589706
Washington,Albuquerque,38.9047,-77.0163,35.1054,-106.6465,flight,250,12266,680.4,2449,0,81.648,green,2.5,0.5,0.28397462610547763,0.3651213583115552
Washington,Albuquerque,38.9047,-77.0163,35.1054,-106.6465,road,111,28097,667.97,2450,2,166.9925,gray,1.11,0.222,0.6504838634995601,0.35845107835298284
Washington,Albuquerque,38.9047,-77.0163,35.1054,-106.6465,rail,95,17287,766.15,2451,4,38.3075,blue,0.95,0.19,0.40021762281798395,0.41113716735802175
Washington,Tulsa,38.9047,-77.0163,36.1283,-95.9042,flight,105,15968,623.24,2452,0,74.7888,green,1.05,0.21,0.36968097420938095,0.3344477297973158
Washington,Tulsa,38.9047,-77.0163,36.1283,-95.9042,road,123,29195,512.01,2453,1,128.0025,gray,1.23,0.246,0.6759040607491781,0.274758651777042
Washington,Tulsa,38.9047,-77.0163,36.1283,-95.9042,rail,65,24887,500.83,2454,3,25.0415,blue,0.65,0.13,0.5761679862943927,0.2687591562069021
Washington,Fresno,38.9047,-77.0163,36.783,-119.7939,flight,172,14224,373.44,2455,0,44.812799999999996,green,1.7199999999999998,0.344,0.32930499606426816,0.20039817761297352
Washington,Fresno,38.9047,-77.0163,36.783,-119.7939,road,173,24319,198.22,2456,2,49.555,gray,1.73,0.346,0.5630180117608927,0.10637030518006536
Washington,Fresno,38.9047,-77.0163,36.783,-119.7939,rail,94,15704,106.25,2457,4,5.3125,blue,0.94,0.188,0.36356901421493726,0.057016673016758876
Washington,Charleston,38.9047,-77.0163,32.8168,-79.9687,flight,437,19569,1577.04,2458,0,189.2448,green,4.37,0.874,0.4530490345881372,0.846283049546818
Washington,Charleston,38.9047,-77.0163,32.8168,-79.9687,road,172,24737,914.04,2459,2,228.51,gray,1.7199999999999998,0.344,0.5726952817520952,0.49049900992224266
Washington,Charleston,38.9047,-77.0163,32.8168,-79.9687,rail,39,15936,1072.49,2460,3,53.624500000000005,blue,0.39,0.078,0.3689401305736908,0.575527638999941
Washington,Rochester,38.9047,-77.0163,43.168,-77.6162,flight,254,9807,571.04,2461,0,68.5248,green,2.54,0.508,0.22704542297541325,0.30643577373637637
Washington,Rochester,38.9047,-77.0163,43.168,-77.6162,road,98,37747,120.55,2462,1,30.1375,gray,0.98,0.196,0.8738945223873686,0.06469044642042619
Washington,Rochester,38.9047,-77.0163,43.168,-77.6162,rail,48,20938,655.55,2463,4,32.777499999999996,blue,0.48,0.096,0.4847432513775061,0.3517861646695179
Washington,Dayton,38.9047,-77.0163,39.7805,-84.2003,flight,189,17231,523.19,2464,0,62.7828,green,1.8900000000000001,0.378,0.39892114645552623,0.2807581473471819
Washington,Dayton,38.9047,-77.0163,39.7805,-84.2003,road,176,25043,731.98,2465,2,182.995,gray,1.7599999999999998,0.352,0.5797795990183822,0.3928006053158321
Washington,Dayton,38.9047,-77.0163,39.7805,-84.2003,rail,94,13270,808.4,2466,4,40.42,blue,0.94,0.188,0.30721859517525585,0.4338096796870388
Washington,Cape Coral,38.9047,-77.0163,26.6443,-81.9957,flight,157,11132,321.25,2467,0,38.55,green,1.57,0.314,0.2577209797657082,0.17239158782714153
Washington,Cape Coral,38.9047,-77.0163,26.6443,-81.9957,road,91,20465,365.37,2468,5,91.3425,gray,0.9099999999999999,0.182,0.4737926563874612,0.19606759360125356
Washington,Cape Coral,38.9047,-77.0163,26.6443,-81.9957,rail,35,24455,1070.0,2469,5,53.5,blue,0.35000000000000003,0.07,0.5661665972125758,0.5741914364981835
Washington,Mission Viejo,38.9047,-77.0163,33.6096,-117.6551,flight,147,12965,200.08,2470,0,24.0096,green,1.47,0.294,0.30015742927258415,0.10736843235005286
Washington,Mission Viejo,38.9047,-77.0163,33.6096,-117.6551,road,162,38390,258.49,2471,5,64.6225,gray,1.62,0.324,0.8887808491920174,0.13871284525272473
Washington,Mission Viejo,38.9047,-77.0163,33.6096,-117.6551,rail,42,18415,56.54,2472,5,2.827,blue,0.42000000000000004,0.084,0.4263323609760615,0.03034091945757691
Washington,Colorado Springs,38.9047,-77.0163,38.8674,-104.7605,flight,175,11209,1205.46,2473,0,144.6552,green,1.75,0.35,0.2595036347640876,0.6468829991038321
Washington,Colorado Springs,38.9047,-77.0163,38.8674,-104.7605,road,121,36666,359.15,2474,2,89.7875,gray,1.21,0.242,0.8488678983192111,0.19272977048441364
Washington,Colorado Springs,38.9047,-77.0163,38.8674,-104.7605,rail,88,25079,360.4,2475,3,18.02,blue,0.8799999999999999,0.176,0.5806130481085336,0.1934005548728461
Washington,Baton Rouge,38.9047,-77.0163,30.442,-91.1311,flight,291,10654,722.65,2476,0,86.71799999999999,green,2.9099999999999997,0.582,0.2466546279575867,0.38779387064057225
Washington,Baton Rouge,38.9047,-77.0163,30.442,-91.1311,road,143,42732,331.19,2477,1,82.7975,gray,1.43,0.286,0.9893040700097235,0.17772566528395645
Washington,Baton Rouge,38.9047,-77.0163,30.442,-91.1311,rail,89,21485,519.47,2478,3,25.9735,blue,0.8899999999999999,0.178,0.4974070472750845,0.27876189300720694
Washington,Allentown,38.9047,-77.0163,40.5961,-75.4756,flight,191,8199,578.5,2479,0,69.42,green,1.9100000000000001,0.382,0.1898180302819836,0.31043901496654125
Washington,Allentown,38.9047,-77.0163,40.5961,-75.4756,road,167,16117,486.53,2480,2,121.6325,gray,1.6700000000000002,0.334,0.3731305273880632,0.2610853828032348
Washington,Allentown,38.9047,-77.0163,40.5961,-75.4756,rail,71,28484,663.62,2481,4,33.181000000000004,blue,0.71,0.142,0.6594434412186878,0.3561167486812379
Washington,Ogden,38.9047,-77.0163,41.2279,-111.9682,flight,281,17377,483.43,2482,0,58.0116,green,2.8100000000000005,0.562,0.4023012455433625,0.2594218375199223
Washington,Ogden,38.9047,-77.0163,41.2279,-111.9682,road,107,34314,818.35,2483,2,204.5875,gray,1.07,0.214,0.7944158910959855,0.43914912341896123
Washington,Ogden,38.9047,-77.0163,41.2279,-111.9682,rail,62,10907,493.37,2484,3,24.6685,blue,0.62,0.124,0.2525119229522619,0.26475591497673717
Washington,Provo,38.9047,-77.0163,40.2457,-111.6457,flight,152,7811,836.37,2485,0,100.3644,green,1.52,0.304,0.18083530119924063,0.4488191511626035
Washington,Provo,38.9047,-77.0163,40.2457,-111.6457,road,132,29355,683.51,2486,1,170.8775,gray,1.32,0.264,0.6796082789276289,0.36679026986997515
Washington,Provo,38.9047,-77.0163,40.2457,-111.6457,rail,58,24261,1202.35,2487,2,60.1175,blue,0.5800000000000001,0.116,0.5616752326712043,0.6452140875454121
Washington,Knoxville,38.9047,-77.0163,35.9692,-83.9496,flight,197,10874,863.71,2488,0,103.6452,green,1.9700000000000002,0.394,0.2517479279529564,0.4634905473063982
Washington,Knoxville,38.9047,-77.0163,35.9692,-83.9496,road,180,30935,49.71,2489,3,12.4275,gray,1.7999999999999998,0.36,0.7161874334398296,0.026675753559181965
Washington,Knoxville,38.9047,-77.0163,35.9692,-83.9496,rail,65,23850,224.31,2490,4,11.2155,blue,0.65,0.13,0.552160022225309,0.12037091693542762
Washington,Grand Rapids,38.9047,-77.0163,42.9619,-85.6562,flight,106,15637,359.15,2491,0,43.098,green,1.06,0.212,0.36201787285271103,0.19272977048441364
Washington,Grand Rapids,38.9047,-77.0163,42.9619,-85.6562,road,113,31221,567.31,2492,4,141.8275,gray,1.1300000000000001,0.226,0.7228087234338102,0.3044341531212939
Washington,Grand Rapids,38.9047,-77.0163,42.9619,-85.6562,rail,58,14197,810.89,2493,2,40.5445,blue,0.5800000000000001,0.116,0.32867990924665463,0.4351458821887963
Washington,Columbia,38.9047,-77.0163,34.0378,-80.9036,flight,132,11516,915.9,2494,0,109.90799999999999,green,1.32,0.264,0.2666111033939899,0.49149713709223014
Washington,Columbia,38.9047,-77.0163,34.0378,-80.9036,road,95,30241,172.12,2495,4,43.03,gray,0.95,0.19,0.7001203870907996,0.09236432714959565
Washington,Columbia,38.9047,-77.0163,34.0378,-80.9036,rail,48,17695,392.09,2496,4,19.6045,blue,0.48,0.096,0.4096633791730333,0.21040628068838577
Washington,Albany,38.9047,-77.0163,42.6664,-73.7987,flight,387,18600,1714.98,2497,0,205.7976,green,3.87,0.774,0.43061536324489513,0.9203054483791167
Washington,Albany,38.9047,-77.0163,42.6664,-73.7987,road,185,38073,342.38,2498,4,85.595,gray,1.85,0.37,0.8814418669259619,0.1837305271292038
Washington,Albany,38.9047,-77.0163,42.6664,-73.7987,rail,70,26590,1073.73,2499,2,53.6865,blue,0.7000000000000001,0.14,0.6155947585312775,0.576193057113266
Washington,Bakersfield,38.9047,-77.0163,35.3529,-119.0359,flight,349,31714,1685.16,2500,0,202.2192,green,3.4899999999999998,0.698,0.7342223456961615,0.9043032160086719
Washington,Bakersfield,38.9047,-77.0163,35.3529,-119.0359,road,175,38295,324.98,2501,3,81.245,gray,1.75,0.35,0.8865814696485623,0.174393208442224
Washington,Bakersfield,38.9047,-77.0163,35.3529,-119.0359,rail,45,12653,1182.47,2502,4,59.12350000000001,blue,0.44999999999999996,0.09,0.2929342038246053,0.6345459326317823
Washington,New Haven,38.9047,-77.0163,41.3113,-72.9246,flight,278,10519,508.9,2503,0,61.068,green,2.7800000000000002,0.556,0.2435291938695189,0.27308974021862203
Washington,New Haven,38.9047,-77.0163,41.3113,-72.9246,road,86,22478,510.15,2504,2,127.5375,gray,0.8599999999999999,0.172,0.5203963513450942,0.27376052460705447
Washington,New Haven,38.9047,-77.0163,41.3113,-72.9246,rail,98,27732,141.67,2505,3,7.0835,blue,0.98,0.196,0.6420336157799694,0.07602401944738098
Washington,Des Moines,38.9047,-77.0163,41.5725,-93.6105,flight,170,11504,989.22,2506,0,118.7064,green,1.7000000000000002,0.34,0.2663332870306061,0.5308426661801244
Washington,Des Moines,38.9047,-77.0163,41.5725,-93.6105,road,67,16986,659.27,2507,4,164.8175,gray,0.67,0.134,0.3932490623697736,0.3537824190094929
Washington,Des Moines,38.9047,-77.0163,41.5725,-93.6105,rail,37,13380,444.9,2508,1,22.245,blue,0.37,0.074,0.3097652451729407,0.23874557953088021
Washington,Akron,38.9047,-77.0163,41.0798,-81.5219,flight,278,22416,1854.17,2509,0,222.5004,green,2.7800000000000002,0.556,0.5189609668009446,0.9949986315998476
Washington,Akron,38.9047,-77.0163,41.0798,-81.5219,road,97,26283,667.35,2510,4,166.8375,gray,0.97,0.194,0.6084872899013752,0.35811836929632035
Washington,Akron,38.9047,-77.0163,41.0798,-81.5219,rail,43,27362,822.07,2511,4,41.103500000000004,blue,0.42999999999999994,0.086,0.6334676112423022,0.4411453777589362
Washington,Palm Bay,38.9047,-77.0163,27.9631,-80.6593,flight,441,20059,1793.28,2512,0,215.19359999999998,green,4.41,0.882,0.4643932027596425,0.9623233824705257
